iteration,rmse,datetime_start,datetime_complete,duration,bagging_freq,colsample_bytree,max_depth,min_child_samples,n_estimators,num_leaves,subsample,state
469,2409.160089005966,2023-01-29 03:04:16.355459,2023-01-29 03:04:59.316436,0 days 00:00:42.960977,9.0,0.81,11.0,500.0,1000.0,375.0,0.95,COMPLETE
192,2409.1751496997726,2023-01-28 23:55:38.118287,2023-01-28 23:56:07.913442,0 days 00:00:29.795155,9.0,0.79,11.0,500.0,1000.0,350.0,0.95,COMPLETE
109,2409.17585964014,2023-01-28 23:01:48.178215,2023-01-28 23:02:34.319581,0 days 00:00:46.141366,9.0,0.79,11.0,500.0,1000.0,325.0,0.95,COMPLETE
126,2409.1824342190107,2023-01-28 23:14:00.383250,2023-01-28 23:14:29.510323,0 days 00:00:29.127073,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
317,2409.189964549746,2023-01-29 01:18:15.232352,2023-01-29 01:18:48.978189,0 days 00:00:33.745837,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
263,2409.1905860832126,2023-01-29 00:42:29.439304,2023-01-29 00:43:12.916391,0 days 00:00:43.477087,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
385,2409.1983976094825,2023-01-29 02:03:13.847850,2023-01-29 02:03:53.085412,0 days 00:00:39.237562,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
161,2409.2006149331824,2023-01-28 23:35:52.159916,2023-01-28 23:36:21.779055,0 days 00:00:29.619139,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
137,2409.203702333759,2023-01-28 23:21:13.747233,2023-01-28 23:21:51.779986,0 days 00:00:38.032753,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
206,2409.217809509555,2023-01-29 00:04:42.688162,2023-01-29 00:05:13.088063,0 days 00:00:30.399901,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
247,2409.2308763005412,2023-01-29 00:30:59.674064,2023-01-29 00:31:38.317880,0 days 00:00:38.643816,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
53,2409.2394971674053,2023-01-28 22:25:50.037019,2023-01-28 22:26:38.255398,0 days 00:00:48.218379,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
289,2409.2430255123527,2023-01-29 00:59:58.435658,2023-01-29 01:00:35.993585,0 days 00:00:37.557927,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
57,2409.2487426301795,2023-01-28 22:28:46.847261,2023-01-28 22:29:17.058869,0 days 00:00:30.211608,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
449,2409.268137439304,2023-01-29 02:49:51.612559,2023-01-29 02:50:27.393011,0 days 00:00:35.780452,9.0,0.79,11.0,500.0,1000.0,350.0,0.95,COMPLETE
191,2409.279354174408,2023-01-28 23:55:02.452253,2023-01-28 23:55:31.854041,0 days 00:00:29.401788,9.0,0.79,11.0,500.0,1000.0,400.0,0.95,COMPLETE
434,2409.284326902062,2023-01-29 02:39:42.448614,2023-01-29 02:40:16.233955,0 days 00:00:33.785341,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
475,2409.291069042992,2023-01-29 03:08:45.891482,2023-01-29 03:09:27.918050,0 days 00:00:42.026568,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
173,2409.29115022157,2023-01-28 23:43:05.760371,2023-01-28 23:43:38.992750,0 days 00:00:33.232379,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
345,2409.293909296991,2023-01-29 01:37:18.281235,2023-01-29 01:37:50.861633,0 days 00:00:32.580398,9.0,0.79,11.0,500.0,1000.0,325.0,0.95,COMPLETE
427,2409.3012857721183,2023-01-29 02:34:48.210162,2023-01-29 02:35:32.497793,0 days 00:00:44.287631,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
268,2409.3211388142668,2023-01-29 00:46:00.796570,2023-01-29 00:46:34.394908,0 days 00:00:33.598338,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
370,2409.3272134774174,2023-01-29 01:53:01.611894,2023-01-29 01:53:34.525112,0 days 00:00:32.913218,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
407,2409.3275178760146,2023-01-29 02:19:35.027053,2023-01-29 02:20:20.511499,0 days 00:00:45.484446,9.0,0.79,11.0,500.0,1000.0,400.0,0.95,COMPLETE
208,2409.3296829955043,2023-01-29 00:06:01.503393,2023-01-29 00:06:31.980830,0 days 00:00:30.477437,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
457,2409.336735790712,2023-01-29 02:55:33.419995,2023-01-29 02:56:07.367170,0 days 00:00:33.947175,9.0,0.79,11.0,500.0,1000.0,350.0,0.95,COMPLETE
269,2409.3415631809717,2023-01-29 00:46:40.933657,2023-01-29 00:47:14.250173,0 days 00:00:33.316516,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
462,2409.3452085529484,2023-01-29 02:58:54.446508,2023-01-29 02:59:32.218106,0 days 00:00:37.771598,9.0,0.81,11.0,500.0,1000.0,375.0,0.95,COMPLETE
490,2409.37185170637,2023-01-29 03:20:14.223560,2023-01-29 03:21:00.602720,0 days 00:00:46.379160,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
218,2409.40315345456,2023-01-29 00:12:09.069656,2023-01-29 00:12:38.413552,0 days 00:00:29.343896,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
157,2409.410766518765,2023-01-28 23:33:28.212295,2023-01-28 23:33:57.077641,0 days 00:00:28.865346,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
292,2409.4117071190162,2023-01-29 01:02:10.364880,2023-01-29 01:02:43.695183,0 days 00:00:33.330303,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
282,2409.4141782605952,2023-01-29 00:55:29.096851,2023-01-29 00:56:03.027886,0 days 00:00:33.931035,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
188,2409.422879425213,2023-01-28 23:53:01.272583,2023-01-28 23:53:43.855822,0 days 00:00:42.583239,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
61,2409.428087078514,2023-01-28 22:31:22.639986,2023-01-28 22:31:52.391950,0 days 00:00:29.751964,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
394,2409.4370857706203,2023-01-29 02:10:29.132401,2023-01-29 02:11:06.359325,0 days 00:00:37.226924,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
296,2409.4600788289695,2023-01-29 01:04:55.687192,2023-01-29 01:05:30.782706,0 days 00:00:35.095514,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
466,2409.4765462689656,2023-01-29 03:02:01.255281,2023-01-29 03:02:36.105472,0 days 00:00:34.850191,9.0,0.77,11.0,500.0,1000.0,400.0,0.95,COMPLETE
211,2409.4785784931746,2023-01-29 00:07:50.088420,2023-01-29 00:08:21.198148,0 days 00:00:31.109728,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
252,2409.4958931611513,2023-01-29 00:34:48.076302,2023-01-29 00:35:21.800573,0 days 00:00:33.724271,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
343,2409.50539508366,2023-01-29 01:36:09.640721,2023-01-29 01:36:42.029838,0 days 00:00:32.389117,9.0,0.79,11.0,500.0,1000.0,325.0,0.95,COMPLETE
271,2409.519701612708,2023-01-29 00:48:04.070713,2023-01-29 00:48:36.872889,0 days 00:00:32.802176,9.0,0.79,11.0,500.0,1000.0,350.0,0.95,COMPLETE
71,2409.5210234589877,2023-01-28 22:37:51.420396,2023-01-28 22:38:24.816192,0 days 00:00:33.395796,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
393,2409.523417347732,2023-01-29 02:09:37.967180,2023-01-29 02:10:22.824185,0 days 00:00:44.857005,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
150,2409.529245752216,2023-01-28 23:29:24.586357,2023-01-28 23:29:53.919028,0 days 00:00:29.332671,9.0,0.79,11.0,500.0,1000.0,350.0,0.95,COMPLETE
303,2409.5356487484105,2023-01-29 01:09:17.368285,2023-01-29 01:09:51.361698,0 days 00:00:33.993413,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
298,2409.537651726548,2023-01-29 01:06:12.071268,2023-01-29 01:06:45.903028,0 days 00:00:33.831760,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
364,2409.5709832894318,2023-01-29 01:49:17.485990,2023-01-29 01:49:50.396507,0 days 00:00:32.910517,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
484,2409.585276037849,2023-01-29 03:15:36.103869,2023-01-29 03:16:07.825422,0 days 00:00:31.721553,9.0,0.77,11.0,500.0,1000.0,300.0,0.95,COMPLETE
144,2409.5935032749967,2023-01-28 23:25:21.576073,2023-01-28 23:26:11.729571,0 days 00:00:50.153498,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
424,2409.626905212003,2023-01-29 02:32:45.484413,2023-01-29 02:33:20.695213,0 days 00:00:35.210800,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
193,2409.642161456567,2023-01-28 23:56:14.506742,2023-01-28 23:56:51.808314,0 days 00:00:37.301572,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
163,2409.648746170649,2023-01-28 23:37:05.022407,2023-01-28 23:37:33.819653,0 days 00:00:28.797246,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
96,2409.6489806195204,2023-01-28 22:53:34.577644,2023-01-28 22:54:03.824913,0 days 00:00:29.247269,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
55,2409.6547188206737,2023-01-28 22:27:21.489675,2023-01-28 22:27:59.574926,0 days 00:00:38.085251,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
315,2409.6552455900937,2023-01-29 01:16:52.744388,2023-01-29 01:17:27.645115,0 days 00:00:34.900727,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
376,2409.6609092162203,2023-01-29 01:57:03.760616,2023-01-29 01:57:37.947008,0 days 00:00:34.186392,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
159,2409.6669516336474,2023-01-28 23:34:36.722280,2023-01-28 23:35:10.288490,0 days 00:00:33.566210,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
316,2409.6702266657494,2023-01-29 01:17:32.971889,2023-01-29 01:18:08.465916,0 days 00:00:35.494027,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
110,2409.6830164821163,2023-01-28 23:02:40.316584,2023-01-28 23:03:17.778587,0 days 00:00:37.462003,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
251,2409.6891111264213,2023-01-29 00:33:58.021842,2023-01-29 00:34:41.643463,0 days 00:00:43.621621,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
146,2409.693554925763,2023-01-28 23:26:54.953708,2023-01-28 23:27:24.139124,0 days 00:00:29.185416,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
143,2409.6982573026075,2023-01-28 23:24:46.058906,2023-01-28 23:25:15.393454,0 days 00:00:29.334548,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
290,2409.69936610811,2023-01-29 01:00:44.823698,2023-01-29 01:01:21.371654,0 days 00:00:36.547956,9.0,0.79,11.0,500.0,1000.0,350.0,0.95,COMPLETE
335,2409.7257109219313,2023-01-29 01:30:38.692238,2023-01-29 01:31:11.723346,0 days 00:00:33.031108,9.0,0.79,11.0,500.0,1000.0,350.0,0.95,COMPLETE
495,2409.7394510219874,2023-01-29 03:24:17.236632,2023-01-29 03:24:50.657518,0 days 00:00:33.420886,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
430,2409.74245358359,2023-01-29 02:37:00.595597,2023-01-29 02:37:35.379299,0 days 00:00:34.783702,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
232,2409.7772141930327,2023-01-29 00:20:59.342575,2023-01-29 00:21:30.440064,0 days 00:00:31.097489,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
214,2409.781312828013,2023-01-29 00:09:39.992557,2023-01-29 00:10:09.368551,0 days 00:00:29.375994,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
100,2409.7819908358406,2023-01-28 22:55:58.982766,2023-01-28 22:56:28.615030,0 days 00:00:29.632264,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
118,2409.7853376235716,2023-01-28 23:08:20.910968,2023-01-28 23:08:50.002213,0 days 00:00:29.091245,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
465,2409.7945800364323,2023-01-29 03:01:21.457090,2023-01-29 03:01:54.817107,0 days 00:00:33.360017,9.0,0.81,11.0,500.0,1000.0,350.0,0.95,COMPLETE
89,2409.794932277512,2023-01-28 22:49:24.248701,2023-01-28 22:50:03.139342,0 days 00:00:38.890641,9.0,0.79,11.0,500.0,1000.0,325.0,0.95,COMPLETE
182,2409.8200978625073,2023-01-28 23:49:10.929745,2023-01-28 23:49:50.020112,0 days 00:00:39.090367,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
403,2409.834080912787,2023-01-29 02:16:38.430354,2023-01-29 02:17:12.576630,0 days 00:00:34.146276,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
135,2409.8436091311123,2023-01-28 23:19:59.261956,2023-01-28 23:20:28.862158,0 days 00:00:29.600202,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
473,2409.851740444372,2023-01-29 03:07:21.307538,2023-01-29 03:07:53.957014,0 days 00:00:32.649476,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
145,2409.8522030051354,2023-01-28 23:26:18.634215,2023-01-28 23:26:48.273888,0 days 00:00:29.639673,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
235,2409.867445170556,2023-01-29 00:22:54.383569,2023-01-29 00:23:26.492996,0 days 00:00:32.109427,9.0,0.79,11.0,500.0,1000.0,400.0,0.95,COMPLETE
74,2409.8714489360173,2023-01-28 22:39:40.893120,2023-01-28 22:40:11.185828,0 days 00:00:30.292708,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
339,2409.880086592377,2023-01-29 01:33:20.036145,2023-01-29 01:33:59.072160,0 days 00:00:39.036015,9.0,0.79,11.0,500.0,1000.0,325.0,0.95,COMPLETE
169,2409.8924055770353,2023-01-28 23:40:37.442199,2023-01-28 23:41:07.453871,0 days 00:00:30.011672,9.0,0.79,11.0,500.0,1000.0,400.0,0.95,COMPLETE
349,2409.900964426685,2023-01-29 01:39:51.464344,2023-01-29 01:40:25.153228,0 days 00:00:33.688884,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
62,2409.905846953367,2023-01-28 22:31:58.990684,2023-01-28 22:32:29.627199,0 days 00:00:30.636515,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
414,2409.9123233968594,2023-01-29 02:25:08.273731,2023-01-29 02:25:53.201841,0 days 00:00:44.928110,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
153,2409.912884231396,2023-01-28 23:31:08.451703,2023-01-28 23:31:37.706583,0 days 00:00:29.254880,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
225,2409.913449809606,2023-01-29 00:16:27.424274,2023-01-29 00:17:07.608379,0 days 00:00:40.184105,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
328,2409.9178565812826,2023-01-29 01:25:53.063716,2023-01-29 01:26:26.480112,0 days 00:00:33.416396,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
220,2409.919068128238,2023-01-29 00:13:22.802760,2023-01-29 00:13:53.006106,0 days 00:00:30.203346,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
249,2409.9196882178358,2023-01-29 00:32:25.793121,2023-01-29 00:32:58.032858,0 days 00:00:32.239737,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
116,2409.928274102244,2023-01-28 23:06:56.669171,2023-01-28 23:07:29.993549,0 days 00:00:33.324378,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
302,2409.9294523290787,2023-01-29 01:08:36.032478,2023-01-29 01:09:10.642830,0 days 00:00:34.610352,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
285,2409.929732592597,2023-01-29 00:57:24.888948,2023-01-29 00:57:58.998141,0 days 00:00:34.109193,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
165,2409.9350345376433,2023-01-28 23:38:14.306324,2023-01-28 23:38:44.785336,0 days 00:00:30.479012,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
101,2409.9405366869564,2023-01-28 22:56:35.304710,2023-01-28 22:57:05.973879,0 days 00:00:30.669169,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
108,2409.9436543620895,2023-01-28 23:01:06.932723,2023-01-28 23:01:41.697129,0 days 00:00:34.764406,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
436,2409.946202551433,2023-01-29 02:41:05.544925,2023-01-29 02:41:40.304623,0 days 00:00:34.759698,8.0,0.79,11.0,500.0,1000.0,300.0,0.9,COMPLETE
106,2409.970361930796,2023-01-28 22:59:44.697575,2023-01-28 23:00:15.827117,0 days 00:00:31.129542,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
212,2409.983507006369,2023-01-29 00:08:27.516207,2023-01-29 00:08:56.943944,0 days 00:00:29.427737,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
207,2409.9838937520394,2023-01-29 00:05:20.019847,2023-01-29 00:05:55.323809,0 days 00:00:35.303962,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
85,2409.9851905564205,2023-01-28 22:46:48.474666,2023-01-28 22:47:29.089441,0 days 00:00:40.614775,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
492,2409.9967445158936,2023-01-29 03:21:41.576685,2023-01-29 03:22:33.049206,0 days 00:00:51.472521,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
41,2410.048903411474,2023-01-28 22:18:18.676971,2023-01-28 22:18:47.386289,0 days 00:00:28.709318,9.0,0.79,11.0,500.0,1000.0,325.0,0.95,COMPLETE
81,2410.0497285373785,2023-01-28 22:44:16.521236,2023-01-28 22:44:52.906763,0 days 00:00:36.385527,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
224,2410.052716439435,2023-01-29 00:15:51.275404,2023-01-29 00:16:20.624397,0 days 00:00:29.348993,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
361,2410.053686392731,2023-01-29 01:47:21.747642,2023-01-29 01:47:56.240919,0 days 00:00:34.493277,9.0,0.79,11.0,500.0,1000.0,325.0,0.95,COMPLETE
310,2410.060756535741,2023-01-29 01:13:40.736346,2023-01-29 01:14:14.685387,0 days 00:00:33.949041,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
314,2410.0631506984355,2023-01-29 01:16:15.625259,2023-01-29 01:16:48.252988,0 days 00:00:32.627729,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
111,2410.0648376357112,2023-01-28 23:03:23.905949,2023-01-28 23:04:04.469568,0 days 00:00:40.563619,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
127,2410.076275974448,2023-01-28 23:14:35.656536,2023-01-28 23:15:11.502359,0 days 00:00:35.845823,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
318,2410.0807265126277,2023-01-29 01:18:55.557456,2023-01-29 01:19:27.520719,0 days 00:00:31.963263,9.0,0.79,11.0,500.0,1000.0,375.0,0.95,COMPLETE
358,2410.0863879347985,2023-01-29 01:45:32.177178,2023-01-29 01:46:06.165029,0 days 00:00:33.987851,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
194,2410.0906029571756,2023-01-28 23:56:58.014051,2023-01-28 23:57:28.804389,0 days 00:00:30.790338,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
267,2410.0968694730027,2023-01-29 00:45:21.482582,2023-01-29 00:45:54.551232,0 days 00:00:33.068650,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
401,2410.1241661428626,2023-01-29 02:15:20.830515,2023-01-29 02:15:52.377486,0 days 00:00:31.546971,9.0,0.79,11.0,500.0,1000.0,325.0,0.95,COMPLETE
418,2410.132024888903,2023-01-29 02:28:29.795804,2023-01-29 02:29:06.657834,0 days 00:00:36.862030,9.0,0.79,11.0,500.0,1000.0,325.0,0.95,COMPLETE
287,2410.1324346977335,2023-01-29 00:58:43.685494,2023-01-29 00:59:18.103226,0 days 00:00:34.417732,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
396,2410.1336875365814,2023-01-29 02:11:53.039065,2023-01-29 02:12:35.549729,0 days 00:00:42.510664,9.0,0.77,11.0,500.0,1000.0,300.0,0.95,COMPLETE
341,2410.146019815987,2023-01-29 01:34:42.278910,2023-01-29 01:35:25.331557,0 days 00:00:43.052647,9.0,0.79,11.0,500.0,1000.0,350.0,0.95,COMPLETE
453,2410.156827710141,2023-01-29 02:52:49.182571,2023-01-29 02:53:23.700981,0 days 00:00:34.518410,9.0,0.79,11.0,500.0,1000.0,350.0,0.95,COMPLETE
222,2410.165620560762,2023-01-29 00:14:35.462372,2023-01-29 00:15:08.189378,0 days 00:00:32.727006,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
359,2410.1721652075985,2023-01-29 01:46:10.334049,2023-01-29 01:46:42.439572,0 days 00:00:32.105523,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
162,2410.178573530602,2023-01-28 23:36:28.442784,2023-01-28 23:36:58.282003,0 days 00:00:29.839219,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
66,2410.1786095389534,2023-01-28 22:34:37.328676,2023-01-28 22:35:06.835378,0 days 00:00:29.506702,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
389,2410.1870946286795,2023-01-29 02:06:34.873031,2023-01-29 02:07:14.620640,0 days 00:00:39.747609,9.0,0.79,11.0,500.0,1000.0,300.0,0.95,COMPLETE
